id,pid,ms_subclass,ms_zoning,lot_area,lot_shape,lot_config,neighborhood,house_style,overall_qual,overall_cond,year_built,year_remod/add,exterior_1st,mas_vnr_type,mas_vnr_area,foundation,bsmtfin_sf_1,bsmt_unf_sf,total_bsmt_sf,heating_qc,2nd_flr_sf,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,totrms_abvgrd,fireplaces,garage_cars,wood_deck_sf,open_porch_sf,mo_sold,yr_sold,saleprice
621,534477110,50,RL,9.169518377455928,4,Inside,NAmes,1.5Fin,6,8,1950,2005,VinylSd,None,0.0,CBlock,120.0,736.0,856.0,5,556,0.0,0.0,1,1,3,1,6,0,1.0,0,0,9,2009,11.84939770159144
2472,531367010,20,RL,9.30782999325344,3,Corner,SawyerW,1Story,7,5,2005,2006,VinylSd,BrkFace,118.0,PConc,0.0,1400.0,1400.0,5,0,0.0,0.0,2,0,3,1,6,0,2.0,144,55,10,2006,12.13779380477688
610,534402170,60,RL,9.101640955052842,3,Corner,NAmes,2Story,5,6,1965,1965,MetalSd,None,0.0,CBlock,388.0,356.0,744.0,3,1315,0.0,0.0,2,1,4,1,7,1,2.0,0,40,6,2009,12.086725887897607
1950,535379060,30,RL,9.287301413112312,4,Inside,OldTown,1Story,4,6,1927,2007,Wd Sdng,None,0.0,BrkTil,0.0,656.0,656.0,3,0,0.0,0.0,2,0,4,1,5,0,1.0,0,0,8,2007,11.074420502783864
94,533205060,120,FV,8.483636407887394,3,CulDSac,Somerst,1Story,7,5,2004,2005,MetalSd,None,0.0,PConc,1298.0,190.0,1488.0,5,0,1.0,0.0,2,0,2,1,6,1,2.0,168,50,3,2010,12.468436909997665
1745,528228555,20,RL,8.21878715560148,4,Inside,Blmngtn,1Story,7,5,2007,2007,VinylSd,BrkFace,16.0,PConc,0.0,1266.0,1266.0,5,0,0.0,0.0,2,0,2,1,6,1,2.0,100,16,8,2007,12.130729295226383
744,903231130,30,RM,8.719317375506371,4,Corner,BrkSide,1Story,5,7,1931,1993,Wd Sdng,None,0.0,BrkTil,209.0,506.0,715.0,3,0,1.0,0.0,1,0,2,1,5,0,1.0,48,0,11,2009,11.56171562913966
1859,533254100,80,RL,9.169518377455928,4,FR2,Veenker,SLvl,6,7,1976,1994,Plywood,BrkFace,360.0,CBlock,0.0,528.0,528.0,5,761,0.0,0.0,2,1,3,1,7,1,2.0,113,100,8,2007,12.138863895836725
2343,527301010,20,RL,9.557116483735667,4,Corner,NWAmes,1Story,7,7,1984,1998,Wd Sdng,None,0.0,CBlock,213.0,995.0,1208.0,5,0,1.0,0.0,2,0,3,1,8,0,2.0,108,45,5,2006,12.218495165528731
1713,528172050,20,RL,9.202912856147385,3,Inside,NridgHt,1Story,7,5,2005,2006,VinylSd,BrkFace,210.0,PConc,1178.0,436.0,1614.0,5,0,1.0,0.0,2,0,3,1,7,0,3.0,100,38,5,2007,12.41186655850927
1816,531451150,160,RL,8.988695696785708,4,Inside,SawyerW,2Story,6,5,1980,1980,Plywood,None,0.0,CBlock,0.0,630.0,630.0,5,636,0.0,0.0,1,1,2,1,5,2,1.0,340,0,7,2007,11.759785542901755
2390,528120110,60,RL,9.234056898593499,4,Inside,NridgHt,2Story,8,5,2005,2005,VinylSd,BrkFace,178.0,PConc,0.0,1030.0,1030.0,4,1060,0.0,0.0,2,1,3,1,8,1,3.0,192,52,3,2006,12.526342907575106
364,527166010,60,RL,9.283776690049365,3,CulDSac,Gilbert,2Story,7,5,1999,1999,VinylSd,None,344.0,PConc,694.0,284.0,978.0,5,978,0.0,0.0,2,1,3,1,9,1,2.0,0,0,5,2009,12.323855681186558
684,535453100,80,RL,8.987196820661973,4,Inside,NAmes,SLvl,5,5,1959,1959,BrkFace,None,0.0,CBlock,433.0,0.0,528.0,3,0,1.0,0.0,1,0,3,1,6,0,1.0,0,0,7,2009,11.835008964139341
32,527451410,160,RM,7.426549072397305,4,Inside,BrDale,2Story,6,5,1971,1971,HdBoard,BrkFace,381.0,CBlock,0.0,525.0,525.0,3,567,0.0,0.0,1,1,3,1,6,0,1.0,0,0,3,2010,11.385092093460344
1129,528482020,20,FV,9.270964993792617,4,Inside,Somerst,1Story,8,5,2007,2007,VinylSd,BrkFace,292.0,PConc,0.0,1660.0,1660.0,5,0,0.0,0.0,2,0,3,1,7,1,3.0,133,120,6,2008,12.4529327234617
165,535456110,20,RL,8.881836305004146,4,Corner,NAmes,1Story,5,7,1951,2000,Wd Sdng,None,0.0,CBlock,234.0,180.0,900.0,3,0,0.0,1.0,1,0,3,1,5,0,2.0,222,32,5,2010,11.811547477460344
935,909451140,160,RM,7.385230923066573,4,Inside,Blueste,2Story,6,6,1980,1980,MetalSd,None,0.0,CBlock,0.0,561.0,561.0,3,668,0.0,0.0,1,1,2,1,5,1,2.0,154,0,7,2009,11.703545824578878
1802,528480020,60,FV,9.230829038403499,4,Inside,Somerst,2Story,7,6,2007,2007,VinylSd,None,0.0,PConc,0.0,874.0,874.0,5,887,0.0,0.0,3,0,3,1,7,0,2.0,144,105,8,2007,12.336552511980964
250,906378100,20,RL,9.25674674479034,3,Corner,CollgCr,1Story,8,5,2008,2008,VinylSd,Stone,72.0,PConc,0.0,1694.0,1694.0,5,0,0.0,0.0,2,0,3,1,7,0,3.0,160,33,2,2010,12.41044104151805
2668,902401090,90,RM,8.695506726812653,4,Inside,OldTown,2Story,5,7,1920,1950,Wd Sdng,None,0.0,PConc,0.0,624.0,624.0,4,624,0.0,0.0,2,0,2,2,8,0,0.0,0,130,12,2006,11.44571671527678
236,905426060,30,RL,9.270964993792617,4,Corner,Edwards,1Story,5,5,1920,1950,Wd Sdng,None,0.0,BrkTil,108.0,350.0,458.0,2,0,0.0,0.0,1,0,2,1,5,0,1.0,0,0,5,2010,11.326595886778735
2117,906426195,60,RL,10.880064025283644,2,Corner,ClearCr,2Story,6,5,1992,1992,HdBoard,None,0.0,PConc,985.0,595.0,1580.0,5,874,1.0,0.0,2,1,3,1,9,2,2.0,216,231,6,2007,12.388394202324129
2029,903430040,45,RM,8.644706511715198,4,Inside,OldTown,1.5Fin,5,4,1901,1950,AsbShng,None,0.0,CBlock,0.0,592.0,592.0,3,240,0.0,0.0,2,0,3,1,7,0,1.0,0,25,9,2007,11.635143097694478
636,535175050,20,RL,9.425451751593128,3,Inside,NAmes,1Story,6,7,1958,1998,Wd Sdng,BrkFace,176.0,CBlock,585.0,630.0,1215.0,3,0,0.0,0.0,1,0,3,1,6,0,1.0,0,0,6,2009,11.951180395901384
1155,532378200,20,RL,8.81996090128606,3,Inside,Sawyer,1Story,6,8,1961,1996,HdBoard,None,0.0,CBlock,832.0,80.0,912.0,4,0,1.0,1.0,1,0,3,1,5,0,1.0,168,0,5,2008,11.863582336583399
739,903228120,45,RM,8.699514748210191,4,Inside,BrkSide,1.5Unf,6,7,1926,2004,Wd Sdng,None,0.0,PConc,0.0,884.0,884.0,4,0,0.0,0.0,1,0,2,1,4,0,1.0,0,0,1,2009,11.686878772093667
1608,923400040,50,RL,9.434123718577732,3,Inside,Mitchel,1.5Fin,6,7,1940,1985,VinylSd,None,0.0,CBlock,660.0,323.0,983.0,5,767,1.0,0.0,2,0,4,1,7,0,1.0,245,0,7,2008,11.982929094215963
1087,528235120,60,RL,8.911260254572033,3,Inside,Gilbert,2Story,6,5,2004,2004,VinylSd,None,0.0,PConc,759.0,80.0,839.0,5,729,1.0,0.0,2,1,3,1,8,1,2.0,100,75,4,2008,12.170445467887022
1774,528366070,60,RL,9.372629275019902,4,Inside,NoRidge,2Story,8,5,1992,1993,VinylSd,BrkFace,309.0,PConc,335.0,770.0,1105.0,5,1097,1.0,0.0,2,1,4,1,9,1,2.0,0,65,9,2007,12.479909311159902
2816,907420090,20,RL,9.078749951588586,3,Inside,CollgCr,1Story,7,5,2005,2005,VinylSd,None,0.0,PConc,24.0,1286.0,1310.0,5,0,0.0,0.0,2,0,3,1,6,1,2.0,0,0,7,2006,12.01364014498549
2194,908276230,20,RL,9.010669176847115,4,Inside,Edwards,1Story,4,6,1954,1954,Wd Sdng,None,0.0,CBlock,732.0,216.0,948.0,5,0,1.0,0.0,1,0,3,1,5,1,1.0,0,36,10,2007,11.686878772093667
523,528458180,20,FV,8.922658299524402,4,Inside,Somerst,1Story,8,5,2006,2007,VinylSd,Stone,238.0,PConc,24.0,1348.0,1372.0,5,0,0.0,0.0,2,0,2,1,6,1,2.0,0,140,6,2009,12.382124589310534
2767,906475200,20,RL,11.167063280451986,3,Inside,ClearCr,1Story,7,5,1975,1975,Plywood,None,0.0,CBlock,655.0,878.0,1533.0,3,0,1.0,0.0,2,0,2,1,5,2,2.0,200,54,12,2006,12.542544882151386
1837,533206070,120,FV,8.238536930171769,3,Inside,Somerst,1Story,8,5,2006,2007,VinylSd,Stone,36.0,PConc,60.0,1451.0,1511.0,5,0,1.0,0.0,2,0,2,1,5,0,2.0,0,120,2,2007,12.174581978438804
2284,923225040,120,RM,8.348537825386098,4,Inside,MeadowV,1Story,5,7,1976,1976,CemntBd,None,0.0,PConc,840.0,200.0,1040.0,3,0,1.0,0.0,1,0,3,1,6,1,2.0,100,110,6,2007,11.77452020265869
1434,907135260,20,RL,9.131838143821225,2,Inside,CollgCr,1Story,5,5,1994,1995,VinylSd,None,0.0,PConc,686.0,304.0,990.0,5,0,0.0,1.0,1,0,3,1,5,0,2.0,0,0,2,2008,11.884489021402711
2794,907255050,20,RL,9.601097851212073,2,CulDSac,CollgCr,1Story,8,5,2001,2002,VinylSd,BrkFace,178.0,PConc,0.0,1753.0,1753.0,5,0,0.0,0.0,2,0,3,1,7,1,3.0,198,150,8,2006,12.524526376648708
2625,535454030,90,RL,9.052984561199976,4,Corner,NAmes,1Story,3,4,1950,1950,BrkFace,None,0.0,Slab,0.0,0.0,0.0,2,0,0.0,0.0,2,0,2,2,6,0,2.0,0,0,12,2006,11.307130551990632
794,905475160,20,RL,8.914626127827137,4,Inside,Edwards,1Story,5,6,1954,1954,Wd Sdng,None,0.0,CBlock,173.0,916.0,1089.0,3,0,1.0,0.0,1,0,3,1,5,1,1.0,328,0,9,2009,11.736069016284437
708,902204080,30,RM,8.909775673693389,4,Corner,OldTown,1Story,4,6,1920,1950,MetalSd,None,0.0,BrkTil,0.0,861.0,861.0,3,0,0.0,0.0,1,0,2,1,5,0,2.0,0,0,11,2009,11.289781913656018
286,909100080,30,RL,8.487352349405215,4,Inside,SWISU,1Story,5,6,1924,1999,MetalSd,BrkFace,203.0,BrkTil,133.0,974.0,1107.0,2,0,0.0,0.0,2,0,2,1,5,1,1.0,0,0,5,2010,11.55214617812351
62,528358010,20,RL,9.267948684596496,3,Inside,NoRidge,1Story,7,5,1996,1996,VinylSd,BrkFace,338.0,PConc,919.0,801.0,1720.0,5,0,1.0,0.0,2,0,3,1,7,1,2.0,240,56,3,2010,12.46997418931655
1647,527302060,60,RL,9.400133943608838,4,Inside,NWAmes,2Story,7,7,1981,2003,MetalSd,BrkFace,306.0,CBlock,321.0,404.0,725.0,5,754,0.0,0.0,2,1,3,1,6,1,2.0,167,72,3,2007,12.078239274020289
2054,905103110,20,RL,9.365376374075716,3,Inside,Sawyer,1Story,5,4,1966,1966,HdBoard,BrkFace,442.0,CBlock,249.0,30.0,1040.0,3,0,1.0,0.0,1,0,3,1,6,0,1.0,0,90,2,2007,11.719939634354555
1102,528326110,60,RL,9.305650551780507,4,FR2,NoRidge,2Story,9,5,2000,2000,VinylSd,BrkFace,295.0,PConc,0.0,1519.0,1519.0,5,639,0.0,0.0,2,1,4,1,8,1,3.0,162,153,6,2008,12.581078546153629
654,535354100,20,RL,8.987196820661973,4,Inside,NAmes,1Story,6,6,1948,2002,VinylSd,None,0.0,CBlock,680.0,292.0,972.0,5,0,1.0,0.0,1,0,2,1,5,1,1.0,0,0,5,2009,11.790557201568507
1089,528240040,60,RL,8.990815266184685,3,Inside,Gilbert,2Story,6,5,2005,2005,VinylSd,None,0.0,PConc,0.0,728.0,728.0,5,728,0.0,0.0,2,1,3,1,8,0,2.0,100,24,7,2008,12.078239274020289
604,534278070,20,RL,9.510074525452104,3,Corner,NAmes,1Story,5,6,1956,1956,Wd Sdng,BrkFace,70.0,CBlock,625.0,222.0,1048.0,2,0,1.0,0.0,2,0,3,1,7,1,2.0,0,99,7,2009,12.087429865399402
2838,908228040,50,RL,9.183791036742646,4,Inside,Edwards,1.5Fin,5,7,1924,1950,AsbShng,None,0.0,BrkTil,392.0,392.0,784.0,4,272,1.0,0.0,1,0,4,1,7,0,1.0,0,0,3,2006,11.560762794384388
2777,907181090,60,RL,9.134754385019587,3,Inside,CollgCr,2Story,7,5,1999,1999,VinylSd,None,0.0,PConc,500.0,342.0,842.0,5,893,0.0,0.0,2,1,3,1,7,0,2.0,140,85,6,2006,12.185869938212655
1723,528186050,120,RL,8.967121656230923,3,Inside,NridgHt,1Story,9,5,2005,2005,MetalSd,BrkFace,394.0,PConc,848.0,729.0,1577.0,5,0,1.0,0.0,2,0,2,1,6,1,2.0,203,39,5,2007,12.542544882151386
349,527110020,80,RL,9.051344640485725,3,Inside,Gilbert,SLvl,7,5,1995,1996,HdBoard,BrkFace,22.0,PConc,0.0,384.0,384.0,4,670,0.0,0.0,2,1,3,1,7,1,2.0,120,72,5,2009,12.034691028774553
2313,527107020,60,RL,9.475853519656901,2,Inside,Gilbert,2Story,6,5,1995,1995,HdBoard,None,0.0,PConc,0.0,781.0,781.0,4,890,0.0,0.0,2,1,3,1,7,1,2.0,0,84,2,2006,12.043553716032399
2279,923202220,20,RL,10.680516217076775,4,Inside,Mitchel,1Story,3,5,1953,1953,MetalSd,None,0.0,CBlock,0.0,0.0,0.0,5,0,0.0,0.0,1,0,2,1,9,0,4.0,483,266,6,2007,11.77528972943772
1346,903233080,50,RM,8.738735461363474,4,Inside,BrkSide,1.5Fin,7,5,1939,1950,Wd Sdng,None,0.0,BrkTil,300.0,449.0,989.0,3,764,0.0,0.0,2,0,4,1,7,1,2.0,0,20,1,2008,11.918390573078392
2770,907125080,20,RL,9.473857817428666,4,Corner,CollgCr,1Story,5,6,1996,1996,VinylSd,None,0.0,PConc,0.0,1100.0,1100.0,5,0,0.0,0.0,1,1,3,1,5,0,2.0,0,0,6,2006,11.884489021402711
2923,923230040,90,RL,9.137447046455858,4,Inside,Mitchel,1Story,5,5,1976,1976,Plywood,None,0.0,CBlock,1606.0,122.0,1728.0,3,0,2.0,0.0,2,0,4,2,8,0,2.0,0,0,7,2006,12.144197241812087
1619,527110120,60,RL,9.079434102128383,3,Inside,Gilbert,2Story,6,5,1997,1997,VinylSd,None,0.0,PConc,0.0,916.0,916.0,4,684,0.0,0.0,2,1,3,1,7,1,2.0,100,38,8,2007,12.037653993905211
2178,908152260,20,RL,9.05204779298159,4,Corner,Edwards,1Story,5,5,2006,2007,VinylSd,None,0.0,PConc,0.0,1125.0,1125.0,4,0,0.0,0.0,1,1,2,1,5,0,2.0,80,64,4,2007,11.951180395901384
1160,533206050,120,FV,8.362175469149628,2,Inside,Somerst,1Story,7,5,2004,2004,MetalSd,None,0.0,PConc,16.0,1375.0,1391.0,5,0,0.0,0.0,2,0,2,1,5,0,2.0,156,158,7,2008,12.185869938212655
1755,528275110,60,RL,9.07566546864958,3,Inside,Gilbert,2Story,7,5,2002,2002,VinylSd,None,0.0,PConc,574.0,280.0,854.0,5,1131,0.0,0.0,2,1,4,1,8,1,2.0,264,48,7,2007,12.299107511497363
2412,528218060,60,RL,9.233763886919771,4,Inside,Gilbert,2Story,6,5,2005,2006,VinylSd,None,0.0,PConc,0.0,728.0,728.0,5,728,0.0,0.0,2,1,3,1,8,1,2.0,0,24,2,2006,12.046138607613848
889,908151050,60,RL,8.980927207648378,3,Corner,Edwards,2Story,6,6,1977,1977,HdBoard,BrkFace,140.0,CBlock,535.0,155.0,690.0,3,728,0.0,0.0,1,1,3,1,6,0,2.0,252,0,7,2009,11.979799201207037
2181,908154195,20,RL,10.578725312552505,3,Inside,Edwards,1Story,10,5,2008,2009,CemntBd,Stone,1224.0,PConc,4010.0,1085.0,5095.0,5,0,1.0,1.0,2,1,2,1,15,2,3.0,546,484,10,2007,12.121875486729419
1186,534126090,20,RL,9.249561085129464,4,Inside,NWAmes,1Story,7,6,1970,1970,Plywood,BrkFace,288.0,PConc,0.0,1304.0,1304.0,4,0,0.0,0.0,2,0,3,1,7,1,2.0,98,0,5,2008,12.066810578196666
1613,526352090,20,RL,9.271247306879705,4,Inside,NAmes,1Story,7,5,1970,1970,Plywood,None,0.0,CBlock,778.0,499.0,1277.0,3,0,1.0,0.0,1,0,2,1,5,1,2.0,0,0,4,2007,12.025749091398891
411,527453060,160,RL,7.731930721948486,4,FR2,NPkVill,2Story,6,6,1976,1976,Plywood,None,0.0,CBlock,566.0,289.0,855.0,3,601,0.0,0.0,2,1,3,1,7,1,2.0,87,0,7,2009,11.908340237224891
810,906226090,90,RL,8.85623355614316,4,Inside,SawyerW,2Story,5,5,1979,1979,HdBoard,None,0.0,Slab,0.0,0.0,0.0,3,1114,0.0,0.0,2,0,6,2,8,0,2.0,73,0,6,2009,11.904852681283913
548,531452010,160,RL,9.283776690049365,4,Corner,SawyerW,2Story,6,6,1980,1980,Plywood,None,0.0,CBlock,0.0,626.0,626.0,3,591,0.0,0.0,1,1,3,1,6,1,1.0,0,28,4,2009,11.695247021764184
2179,908152280,20,RL,8.857088135314953,4,Inside,Edwards,1Story,5,5,2005,2006,VinylSd,None,0.0,PConc,980.0,110.0,1090.0,4,0,1.0,0.0,1,1,2,1,5,0,2.0,0,49,6,2007,11.964001084330445
2746,905480160,50,RL,8.933927891782632,4,Inside,Edwards,1.5Fin,5,3,1948,1950,MetalSd,None,0.0,CBlock,0.0,810.0,810.0,2,454,1.0,1.0,1,0,4,1,7,1,1.0,0,0,8,2006,11.424094251263613
1486,908102030,30,RL,9.079889942592118,4,Inside,Edwards,1Story,5,7,1910,1950,MetalSd,None,0.0,CBlock,0.0,796.0,796.0,4,0,0.0,0.0,1,0,2,1,4,0,0.0,328,0,5,2008,11.350406535472453
2168,908102100,20,RL,9.123692565250511,4,Corner,Edwards,1Story,5,7,1965,1965,MetalSd,None,0.0,CBlock,698.0,420.0,1214.0,5,0,1.0,0.0,1,0,2,1,6,0,2.0,0,0,4,2007,11.84939770159144
2061,905105260,20,RL,8.954415331137593,4,Inside,Sawyer,1Story,5,7,1966,1966,HdBoard,None,0.0,CBlock,763.0,192.0,955.0,5,0,1.0,0.0,1,0,3,1,6,0,1.0,0,0,1,2007,11.751942365440728
1131,528490080,60,FV,9.081483749851179,3,Inside,Somerst,2Story,6,5,2003,2003,VinylSd,None,0.0,PConc,503.0,361.0,864.0,5,864,0.0,0.0,2,1,3,1,7,0,2.0,216,56,5,2008,12.24288661865289
929,909425130,20,RL,9.498447354141044,3,Inside,Crawfor,1Story,6,6,1960,1960,HdBoard,Stone,132.0,CBlock,65.0,621.0,1561.0,3,0,1.0,0.0,2,0,3,1,6,1,2.0,0,148,5,2009,12.170445467887022
362,527164090,60,RL,9.002701007197938,4,Inside,Gilbert,2Story,6,5,1994,1995,HdBoard,None,0.0,PConc,0.0,702.0,702.0,4,779,0.0,0.0,2,1,3,1,6,1,2.0,0,36,3,2009,12.066810578196666
652,535353240,60,RL,9.343033913701648,4,Corner,NAmes,2Story,7,7,1948,1999,WdShing,None,0.0,CBlock,699.0,0.0,699.0,5,726,1.0,0.0,1,1,3,1,6,1,2.0,0,0,12,2009,11.934919875029603
1466,907262070,60,RL,8.885440911707585,3,CulDSac,CollgCr,2Story,7,5,2003,2003,VinylSd,None,0.0,PConc,0.0,798.0,798.0,5,842,0.0,0.0,2,1,3,1,6,0,2.0,0,45,6,2008,12.117241431823558
2087,905478220,50,RL,9.314700387300425,4,Inside,Edwards,1.5Fin,5,6,1951,1994,Wd Sdng,None,0.0,PConc,1080.0,0.0,1080.0,3,400,1.0,0.0,1,0,4,1,7,1,1.0,0,0,7,2007,11.824079893607152
1442,907194020,60,RL,9.428270356237505,4,Inside,CollgCr,2Story,7,5,2001,2001,VinylSd,BrkFace,172.0,PConc,361.0,602.0,963.0,5,829,0.0,0.0,2,1,3,1,7,1,2.0,0,96,5,2008,12.352335152508426
2744,905475150,20,RL,8.767173396684006,3,Inside,Edwards,1Story,5,7,1952,1952,Wd Sdng,None,0.0,PConc,210.0,219.0,980.0,2,0,0.0,1.0,1,0,2,1,6,0,1.0,0,0,9,2006,11.72399643505017
1511,908275280,50,RL,9.709052927858371,3,Inside,Edwards,1.5Fin,5,7,1955,1955,MetalSd,None,0.0,PConc,0.0,816.0,816.0,3,521,0.0,0.0,1,1,3,1,8,0,1.0,121,0,4,2008,11.816726919301892
2175,908152060,80,RL,8.745921121024347,4,Inside,Edwards,SLvl,6,6,1976,1976,HdBoard,None,0.0,CBlock,504.0,456.0,960.0,3,0,1.0,0.0,1,0,3,1,7,1,2.0,228,0,4,2007,11.801856756822442
1236,535150280,20,RL,9.127393451155257,4,Inside,NAmes,1Story,5,5,1963,1963,HdBoard,None,0.0,CBlock,25.0,247.0,1144.0,3,0,1.0,0.0,1,1,3,1,6,0,1.0,0,88,8,2008,11.728036844587175
2448,528344060,60,RL,9.39357817555449,3,CulDSac,NoRidge,2Story,8,5,1998,1998,VinylSd,BrkFace,530.0,PConc,956.0,130.0,1086.0,5,838,1.0,0.0,2,1,3,1,7,1,2.0,208,75,6,2006,12.542544882151386
60,528328100,60,RL,9.600624158088683,3,Corner,NoRidge,2Story,9,5,1999,1999,VinylSd,BrkFace,165.0,PConc,0.0,1393.0,1393.0,5,1177,0.0,0.0,2,1,4,1,10,1,3.0,668,30,5,2010,12.716402146247475
346,527105130,60,RL,9.375176614429117,3,Inside,Gilbert,2Story,8,5,2003,2003,VinylSd,BrkFace,188.0,PConc,850.0,158.0,1008.0,5,1275,0.0,0.0,2,1,4,1,9,1,3.0,120,46,8,2009,12.506177237980511
678,535450200,50,RL,8.99516499031115,4,Inside,NAmes,1.5Fin,6,5,1950,1950,Wd Sdng,None,0.0,CBlock,621.0,174.0,795.0,4,368,0.0,0.0,1,0,3,1,5,0,2.0,0,0,12,2009,11.763684183317412
2481,531452080,120,RL,8.878358040627822,4,Inside,SawyerW,1Story,6,5,1990,1991,Plywood,None,0.0,PConc,904.0,494.0,1398.0,4,0,1.0,0.0,2,0,2,1,5,0,2.0,0,46,7,2006,12.05524975579559
2729,905300010,85,RL,9.289151552400472,4,Corner,Sawyer,SFoyer,5,7,1971,1972,HdBoard,BrkFace,153.0,PConc,535.0,88.0,782.0,5,0,1.0,0.0,1,0,2,1,4,0,2.0,0,0,6,2006,11.77528972943772
453,528174060,120,RL,8.59062950948942,3,Inside,NridgHt,1Story,6,5,2005,2005,VinylSd,Stone,135.0,PConc,900.0,406.0,1306.0,5,0,1.0,0.0,2,0,1,1,5,1,2.0,170,63,8,2009,12.185869938212655
2234,910201020,45,RM,8.517193191416238,4,Inside,IDOTRR,1.5Unf,5,6,1941,1950,MetalSd,None,0.0,CBlock,116.0,604.0,720.0,1,0,0.0,0.0,1,0,2,1,5,0,2.0,0,0,12,2007,11.37366339763672
2007,903204030,50,RM,9.068085324395312,4,Inside,BrkSide,1.5Fin,5,6,1950,1950,MetalSd,None,0.0,CBlock,910.0,0.0,910.0,3,525,1.0,0.0,1,0,3,1,6,0,1.0,0,33,3,2007,11.761736763033015
20,527302110,20,RL,9.486076373409563,4,Inside,NWAmes,1Story,6,6,1978,1988,Plywood,Stone,119.0,CBlock,790.0,589.0,1542.0,3,0,1.0,0.0,2,0,3,1,7,2,2.0,349,0,2,2010,12.254862809699606
2217,909279080,50,RL,9.330343164370879,3,Corner,Crawfor,1.5Fin,6,7,1932,1950,MetalSd,BrkFace,480.0,CBlock,297.0,0.0,854.0,3,895,0.0,0.0,1,1,3,1,7,1,2.0,0,0,3,2007,12.301382825334498
232,905202090,20,RL,9.169518377455928,4,Inside,Sawyer,1Story,4,7,1950,1995,VinylSd,None,0.0,CBlock,442.0,625.0,1067.0,3,0,0.0,0.0,2,0,2,1,4,0,2.0,290,0,2,2010,11.759785542901755
1982,902201090,50,RM,9.104979856318357,4,Corner,OldTown,1.5Fin,5,8,1900,2006,Stucco,None,0.0,BrkTil,130.0,550.0,680.0,5,494,0.0,0.0,1,0,2,1,6,1,2.0,116,26,6,2007,11.813030057420567
1570,914476450,20,RL,9.2093398716426,4,Inside,Mitchel,1Story,4,5,1991,1991,HdBoard,None,0.0,PConc,1383.0,297.0,1680.0,4,0,1.0,0.0,2,0,3,1,6,1,2.0,428,120,7,2008,12.339291489316397
195,903226160,50,RM,8.699514748210191,4,Inside,BrkSide,1.5Fin,6,7,1939,1950,MetalSd,None,0.0,BrkTil,452.0,144.0,608.0,3,524,1.0,0.0,1,0,2,1,5,0,1.0,0,0,4,2010,11.805595078933049
2307,526302040,20,RL,9.262268464836541,3,Inside,NAmes,1Story,6,6,1956,1956,VinylSd,BrkFace,244.0,CBlock,773.0,235.0,1008.0,3,0,1.0,0.0,1,0,2,1,5,2,1.0,0,0,8,2006,11.967180737247824
504,528387030,60,RL,9.366660126231137,3,Inside,NoRidge,2Story,8,5,1993,1994,HdBoard,BrkFace,372.0,PConc,624.0,549.0,1173.0,5,1017,1.0,0.0,2,1,3,1,8,1,2.0,173,165,10,2009,12.481998382283352
1644,527301080,20,RL,9.437157168656688,3,Corner,NWAmes,1Story,6,7,1981,1981,MetalSd,BrkFace,310.0,CBlock,678.0,762.0,1440.0,5,0,0.0,0.0,2,0,3,1,7,1,2.0,0,0,4,2007,12.116694834378958
939,909475300,20,RL,9.98483709823245,3,Corner,Crawfor,1Story,6,9,1988,2007,Wd Sdng,BrkFace,260.0,CBlock,808.0,72.0,880.0,5,0,1.0,0.0,2,0,3,1,5,1,2.0,292,44,12,2009,12.310432660854417
1591,923202137,20,RL,9.135401285311689,4,FR2,Mitchel,1Story,5,5,2007,2008,VinylSd,None,0.0,PConc,0.0,1092.0,1092.0,5,0,0.0,0.0,1,0,2,1,5,0,0.0,0,52,2,2008,11.891361900690473
2001,902404010,30,RM,8.99961934066053,4,Inside,OldTown,1Story,5,6,1948,1973,VinylSd,None,0.0,BrkTil,338.0,1221.0,1559.0,4,0,1.0,0.0,1,0,2,1,5,0,2.0,0,116,6,2007,11.941455846009388
2379,528102010,20,RL,9.725377116513638,4,FR3,NridgHt,1Story,9,5,2004,2005,VinylSd,BrkFace,66.0,PConc,1447.0,533.0,1980.0,5,0,1.0,0.0,2,0,3,1,8,1,3.0,194,45,9,2006,12.66032791780777
1100,528315110,60,RL,9.126958763037132,4,Inside,NoRidge,2Story,8,5,1998,1998,VinylSd,BrkFace,473.0,PConc,986.0,484.0,1470.0,4,1160,1.0,0.0,2,1,4,1,8,1,3.0,0,66,6,2008,12.66032791780777
1118,528431120,60,RL,9.19023970026918,4,Inside,Somerst,2Story,8,5,2007,2007,VinylSd,Stone,156.0,PConc,0.0,1341.0,1341.0,5,520,0.0,0.0,3,0,3,1,7,1,3.0,144,60,7,2008,12.456831363877356
1593,923204040,85,RL,9.556550752867032,4,Corner,Mitchel,SFoyer,4,5,1964,1964,HdBoard,BrkFace,98.0,CBlock,865.0,88.0,1200.0,4,0,1.0,0.0,1,0,3,1,6,0,3.0,0,119,11,2008,12.061046873479915
2338,527226010,60,RL,9.599811590329997,2,Corner,Gilbert,2Story,5,6,1948,1950,Plywood,None,0.0,Slab,0.0,0.0,0.0,4,720,0.0,0.0,2,0,2,1,7,1,2.0,120,144,5,2006,12.037653993905211
